367.62	0.00
367.82	-29.00
368.02	-6.00
368.23	6.00
368.43	33.00
368.63	2.00
368.83	36.00
369.04	7.00
369.24	-25.00
369.44	58.00
369.65	29.00
369.85	-24.00
370.05	-57.00
370.25	-8.00
370.46	13.00
370.66	-15.00
370.86	30.00
371.07	55.00
371.27	84.00
371.47	77.00
371.67	11.00
371.88	-19.00
372.08	61.00
372.28	92.00
372.49	20.00
372.69	-18.00
372.89	-4.00
373.09	-32.00
373.30	18.00
373.50	14.00
373.70	43.00
373.91	50.00
374.11	32.00
374.31	37.00
374.51	63.00
374.72	-27.00
374.92	7.00
375.12	-4.00
375.33	-14.00
375.53	36.00
375.73	105.00
375.93	29.00
376.14	-22.00
376.34	-31.00
376.54	0.00
376.74	-23.00
376.95	15.00
377.15	95.00
377.35	68.00
377.55	52.00
377.76	0.00
377.96	26.00
378.16	-7.00
378.37	32.00
378.57	46.00
378.77	-6.00
378.97	-33.00
379.18	55.00
379.38	-2.00
379.58	-23.00
379.78	41.00
379.99	117.00
380.19	43.00
380.39	33.00
380.59	-38.00
380.80	-2.00
381.00	21.00
381.20	-15.00
381.40	-52.00
381.61	11.00
381.81	9.00
382.01	23.00
382.21	47.00
382.42	-2.00
382.62	-11.00
382.82	36.00
383.02	52.00
383.23	59.00
383.43	17.00
383.63	-9.00
383.83	0.00
384.04	42.00
384.24	2.00
384.44	-1.00
384.64	18.00
384.85	-8.00
385.05	31.00
385.25	-29.00
385.45	2.00
385.66	23.00
385.86	86.00
386.06	32.00
386.26	-18.00
386.47	41.00
386.67	-12.00
386.87	61.00
387.07	34.00
387.27	45.00
387.48	50.00
387.68	46.00
387.88	-5.00
388.08	-9.00
388.29	-45.00
388.49	43.00
388.69	17.00
388.89	-17.00
389.10	32.00
389.30	42.00
389.50	-20.00
389.70	13.00
389.90	50.00
390.11	108.00
390.31	9.00
390.51	18.00
390.71	-9.00
390.92	-9.00
391.12	8.00
391.32	77.00
391.52	31.00
391.72	25.00
391.93	9.00
392.13	4.00
392.33	-28.00
392.53	79.00
392.74	109.00
392.94	18.00
393.14	-26.00
393.34	-32.00
393.54	27.00
393.75	27.00
393.95	19.00
394.15	37.00
394.35	24.00
394.56	80.00
394.76	64.00
394.96	-12.00
395.16	-41.00
395.36	12.00
395.57	18.00
395.77	14.00
395.97	28.00
396.17	15.00
396.37	60.00
396.58	35.00
396.78	11.00
396.98	82.00
397.18	41.00
397.38	-2.00
397.59	9.00
397.79	33.00
397.99	47.00
398.19	5.00
398.39	-41.00
398.60	46.00
398.80	29.00
399.00	27.00
399.20	-11.00
399.40	24.00
399.61	55.00
399.81	20.00
400.01	26.00
400.21	13.00
400.41	16.00
400.62	-37.00
400.82	-10.00
401.02	15.00
401.22	-24.00
401.42	62.00
401.63	40.00
401.83	1.00
402.03	27.00
402.23	64.00
402.43	77.00
402.64	38.00
402.84	-14.00
403.04	-7.00
403.24	54.00
403.44	56.00
403.64	115.00
403.85	37.00
404.05	22.00
404.25	-29.00
404.45	-26.00
404.65	-2.00
404.86	28.00
405.06	65.00
405.26	11.00
405.46	21.00
405.66	75.00
405.86	76.00
406.07	121.00
406.27	-3.00
406.47	81.00
406.67	-12.00
406.87	8.00
407.07	91.00
407.28	42.00
407.48	-40.00
407.68	0.00
407.88	22.00
408.08	72.00
408.28	65.00
408.49	30.00
408.69	94.00
408.89	87.00
409.09	100.00
409.29	11.00
409.49	-25.00
409.70	-39.00
409.90	-31.00
410.10	10.00
410.30	-17.00
410.50	-12.00
410.70	12.00
410.91	29.00
411.11	27.00
411.31	53.00
411.51	24.00
411.71	42.00
411.91	-8.00
412.12	67.00
412.32	60.00
412.52	36.00
412.72	25.00
412.92	52.00
413.12	2.00
413.32	0.00
413.53	122.00
413.73	75.00
413.93	82.00
414.13	31.00
414.33	68.00
414.53	45.00
414.74	54.00
414.94	41.00
415.14	26.00
415.34	22.00
415.54	27.00
415.74	31.00
415.94	43.00
416.15	107.00
416.35	81.00
416.55	45.00
416.75	42.00
416.95	4.00
417.15	74.00
417.35	12.00
417.56	2.00
417.76	35.00
417.96	66.00
418.16	13.00
418.36	22.00
418.56	-3.00
418.76	57.00
418.97	29.00
419.17	73.00
419.37	103.00
419.57	29.00
419.77	56.00
419.97	76.00
420.17	99.00
420.37	105.00
420.58	42.00
420.78	36.00
420.98	76.00
421.18	107.00
421.38	91.00
421.58	-37.00
421.78	-46.00
421.98	106.00
422.19	49.00
422.39	74.00
422.59	77.00
422.79	45.00
422.99	-3.00
423.19	14.00
423.39	87.00
423.59	36.00
423.80	46.00
424.00	52.00
424.20	29.00
424.40	17.00
424.60	62.00
424.80	45.00
425.00	54.00
425.20	73.00
425.40	67.00
425.61	111.00
425.81	33.00
426.01	25.00
426.21	81.00
426.41	21.00
426.61	30.00
426.81	-8.00
427.01	47.00
427.21	128.00
427.42	51.00
427.62	57.00
427.82	42.00
428.02	33.00
428.22	104.00
428.42	55.00
428.62	61.00
428.82	123.00
429.02	94.00
429.23	84.00
429.43	91.00
429.63	27.00
429.83	32.00
430.03	49.00
430.23	74.00
430.43	84.00
430.63	36.00
430.83	34.00
431.03	111.00
431.24	125.00
431.44	36.00
431.64	30.00
431.84	75.00
432.04	36.00
432.24	26.00
432.44	62.00
432.64	119.00
432.84	93.00
433.04	34.00
433.24	101.00
433.45	41.00
433.65	-3.00
433.85	72.00
434.05	1.00
434.25	-8.00
434.45	58.00
434.65	-9.00
434.85	28.00
435.05	79.00
435.25	48.00
435.45	33.00
435.65	-13.00
435.86	34.00
436.06	57.00
436.26	82.00
436.46	84.00
436.66	72.00
436.86	77.00
437.06	89.00
437.26	51.00
437.46	32.00
437.66	-10.00
437.86	-40.00
438.06	-15.00
438.26	5.00
438.47	26.00
438.67	67.00
438.87	34.00
439.07	40.00
439.27	40.00
439.47	21.00
439.67	23.00
439.87	33.00
440.07	42.00
440.27	30.00
440.47	62.00
440.67	81.00
440.87	34.00
441.07	25.00
441.27	67.00
441.48	53.00
441.68	47.00
441.88	79.00
442.08	63.00
442.28	75.00
442.48	43.00
442.68	27.00
442.88	42.00
443.08	74.00
443.28	95.00
443.48	62.00
443.68	49.00
443.88	83.00
444.08	81.00
444.28	111.00
444.48	81.00
444.68	65.00
444.88	97.00
445.09	169.00
445.29	84.00
445.49	57.00
445.69	124.00
445.89	71.00
446.09	28.00
446.29	30.00
446.49	74.00
446.69	120.00
446.89	-8.00
447.09	58.00
