367.62	131.00
367.82	102.00
368.02	66.00
368.23	62.00
368.43	93.00
368.63	78.00
368.83	107.00
369.04	71.00
369.24	75.00
369.44	6.00
369.65	27.00
369.85	53.00
370.05	142.00
370.25	98.00
370.46	21.00
370.66	-16.00
370.86	49.00
371.07	139.00
371.27	73.00
371.47	55.00
371.67	46.00
371.88	62.00
372.08	7.00
372.28	39.00
372.49	77.00
372.69	97.00
372.89	79.00
373.09	92.00
373.30	133.00
373.50	44.00
373.70	45.00
373.91	77.00
374.11	108.00
374.31	74.00
374.51	116.00
374.72	95.00
374.92	76.00
375.12	62.00
375.33	73.00
375.53	132.00
375.73	119.00
375.93	70.00
376.14	107.00
376.34	99.00
376.54	86.00
376.74	87.00
376.95	51.00
377.15	122.00
377.35	108.00
377.55	123.00
377.76	162.00
377.96	105.00
378.16	99.00
378.37	40.00
378.57	104.00
378.77	95.00
378.97	137.00
379.18	135.00
379.38	66.00
379.58	50.00
379.78	84.00
379.99	52.00
380.19	127.00
380.39	111.00
380.59	93.00
380.80	106.00
381.00	68.00
381.20	104.00
381.40	66.00
381.61	32.00
381.81	151.00
382.01	94.00
382.21	100.00
382.42	113.00
382.62	22.00
382.82	14.00
383.02	43.00
383.23	94.00
383.43	49.00
383.63	33.00
383.83	45.00
384.04	17.00
384.24	113.00
384.44	78.00
384.64	111.00
384.85	109.00
385.05	131.00
385.25	67.00
385.45	101.00
385.66	41.00
385.86	96.00
386.06	120.00
386.26	135.00
386.47	76.00
386.67	80.00
386.87	6.00
387.07	64.00
387.27	34.00
387.48	32.00
387.68	-68.00
387.88	-27.00
388.08	76.00
388.29	93.00
388.49	50.00
388.69	24.00
388.89	61.00
389.10	-8.00
389.30	30.00
389.50	39.00
389.70	76.00
389.90	36.00
390.11	44.00
390.31	43.00
390.51	45.00
390.71	32.00
390.92	28.00
391.12	32.00
391.32	77.00
391.52	60.00
391.72	34.00
391.93	74.00
392.13	48.00
392.33	31.00
392.53	128.00
392.74	85.00
392.94	53.00
393.14	104.00
393.34	144.00
393.54	98.00
393.75	86.00
393.95	46.00
394.15	84.00
394.35	86.00
394.56	77.00
394.76	103.00
394.96	129.00
395.16	84.00
395.36	107.00
395.57	93.00
395.77	111.00
395.97	60.00
396.17	22.00
396.37	25.00
396.58	20.00
396.78	5.00
396.98	126.00
397.18	93.00
397.38	28.00
397.59	96.00
397.79	117.00
397.99	187.00
398.19	114.00
398.39	2.00
398.60	26.00
398.80	52.00
399.00	71.00
399.20	21.00
399.40	49.00
399.61	73.00
399.81	88.00
400.01	112.00
400.21	83.00
400.41	71.00
400.62	39.00
400.82	98.00
401.02	108.00
401.22	35.00
401.42	21.00
401.63	93.00
