367.62	10.00
367.82	34.00
368.02	-5.00
368.23	65.00
368.43	89.00
368.63	3.00
368.83	19.00
369.04	54.00
369.24	79.00
369.44	-44.00
369.65	-20.00
369.85	79.00
370.05	19.00
370.25	38.00
370.46	-10.00
370.66	38.00
370.86	90.00
371.07	32.00
371.27	75.00
371.47	15.00
371.67	9.00
371.88	21.00
372.08	-36.00
372.28	-17.00
372.49	-2.00
372.69	37.00
372.89	7.00
373.09	-12.00
373.30	-32.00
373.50	33.00
373.70	-8.00
373.91	23.00
374.11	6.00
374.31	24.00
374.51	-21.00
374.72	2.00
374.92	51.00
375.12	31.00
375.33	12.00
375.53	-6.00
375.73	-21.00
375.93	-15.00
376.14	55.00
376.34	60.00
376.54	29.00
376.74	30.00
376.95	11.00
377.15	-5.00
377.35	2.00
377.55	2.00
377.76	-5.00
377.96	28.00
378.16	16.00
378.37	5.00
378.57	-13.00
378.77	64.00
378.97	38.00
379.18	12.00
379.38	35.00
379.58	-50.00
379.78	14.00
379.99	97.00
380.19	46.00
380.39	31.00
380.59	-11.00
380.80	-35.00
381.00	38.00
381.20	29.00
381.40	-19.00
381.61	32.00
381.81	48.00
382.01	-11.00
382.21	72.00
382.42	18.00
382.62	70.00
382.82	86.00
383.02	69.00
383.23	68.00
383.43	49.00
383.63	-17.00
383.83	-37.00
384.04	8.00
384.24	38.00
384.44	-6.00
384.64	4.00
384.85	23.00
385.05	36.00
385.25	25.00
385.45	7.00
385.66	68.00
385.86	16.00
386.06	38.00
386.26	-5.00
386.47	-18.00
386.67	-24.00
386.87	6.00
387.07	3.00
387.27	10.00
387.48	43.00
387.68	14.00
387.88	-13.00
388.08	44.00
388.29	15.00
388.49	45.00
388.69	-77.00
388.89	13.00
389.10	4.00
389.30	-5.00
389.50	6.00
389.70	1.00
389.90	48.00
390.11	44.00
390.31	-51.00
390.51	41.00
390.71	67.00
390.92	62.00
391.12	54.00
391.32	19.00
391.52	11.00
391.72	-34.00
391.93	-29.00
392.13	53.00
392.33	49.00
392.53	13.00
392.74	49.00
392.94	-22.00
393.14	17.00
393.34	18.00
393.54	-11.00
393.75	-24.00
393.95	47.00
394.15	33.00
394.35	-53.00
394.56	-38.00
394.76	20.00
394.96	-19.00
395.16	19.00
395.36	57.00
395.57	49.00
395.77	2.00
395.97	-21.00
396.17	16.00
396.37	-10.00
396.58	-28.00
396.78	-3.00
396.98	66.00
397.18	26.00
397.38	-5.00
397.59	16.00
397.79	27.00
397.99	27.00
398.19	-95.00
398.39	-15.00
398.60	-2.00
398.80	27.00
399.00	-39.00
399.20	-31.00
399.40	0.00
399.61	61.00
399.81	25.00
400.01	6.00
400.21	11.00
400.41	24.00
400.62	85.00
400.82	16.00
401.02	53.00
401.22	13.00
401.42	36.00
401.63	46.00
401.83	36.00
402.03	14.00
402.23	-33.00
402.43	20.00
402.64	29.00
402.84	50.00
403.04	51.00
403.24	8.00
403.44	52.00
403.64	49.00
403.85	81.00
404.05	66.00
404.25	42.00
404.45	30.00
404.65	32.00
404.86	-33.00
405.06	-7.00
405.26	15.00
405.46	-1.00
405.66	6.00
405.86	40.00
406.07	23.00
406.27	-9.00
406.47	-46.00
406.67	-43.00
406.87	48.00
407.07	91.00
407.28	25.00
407.48	71.00
407.68	55.00
407.88	-26.00
408.08	40.00
408.28	67.00
408.49	26.00
408.69	89.00
408.89	31.00
409.09	54.00
409.29	47.00
409.49	75.00
409.70	101.00
409.90	-8.00
410.10	1.00
410.30	41.00
410.50	-14.00
410.70	19.00
410.91	78.00
411.11	32.00
411.31	-3.00
411.51	19.00
411.71	40.00
411.91	5.00
412.12	70.00
412.32	67.00
412.52	-11.00
412.72	-24.00
412.92	44.00
413.12	11.00
413.32	54.00
413.53	88.00
413.73	72.00
413.93	80.00
414.13	-13.00
414.33	-41.00
414.53	20.00
414.74	72.00
414.94	38.00
415.14	40.00
415.34	31.00
415.54	42.00
415.74	78.00
415.94	93.00
416.15	20.00
416.35	78.00
416.55	3.00
416.75	7.00
416.95	0.00
417.15	26.00
417.35	-27.00
417.56	-22.00
417.76	38.00
417.96	20.00
418.16	-43.00
418.36	6.00
418.56	65.00
418.76	49.00
418.97	56.00
419.17	11.00
419.37	-21.00
419.57	20.00
419.77	51.00
419.97	60.00
420.17	34.00
420.37	32.00
420.58	14.00
420.78	8.00
420.98	48.00
421.18	17.00
421.38	18.00
421.58	-45.00
421.78	88.00
421.98	-2.00
422.19	-8.00
422.39	-11.00
422.59	3.00
422.79	56.00
422.99	61.00
423.19	28.00
423.39	70.00
423.59	72.00
423.80	38.00
424.00	52.00
424.20	60.00
